Airline Service Quality Performance System : Airport View : BTS TranStats : Causes Of NAS Delay (Minutes),,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
From 01/2000 To 12/2018 : ASPM Flights,,,,,,,,,,,,,,,,
Facility,Date,Wx,Vol,Eqpt,Rwy,Oth,Total,,,,,,,,,
DAY,Nov-03,1321,809,0,55,325,2510,,,,,,,,,
DAY,Dec-03,1350,1500,0,231,589,3670,,,,,,,,,
DAY,Jan-04,1830,1442,0,35,18,3325,,,,,,,,,
DAY,Feb-04,1395,1438,38,0,39,2910,,,,,,,,,
DAY,Mar-04,1187,1555,0,41,11,2794,,,,,,,,,
DAY,Apr-04,1316,673,111,109,314,2523,,,,,,,,,
DAY,May-04,3750,1741,1,15,101,5608,,,,,,,,,
DAY,Jun-04,2721,1913,5,46,293,4978,,,,,,,,,
DAY,Jul-04,2937,2199,6,39,345,5526,,,,,,,,,
DAY,Aug-04,2747,704,40,55,220,3766,,,,,,,,,
DAY,Sep-04,576,506,49,233,54,1418,,,,,,,,,
DAY,Oct-04,1354,165,18,138,311,1986,,,,,,,,,
DAY,Nov-04,1096,735,0,276,213,2320,,,,,,,,,
DAY,Dec-04,2480,914,0,80,15,3489,,,,,,,,,
DAY,Jan-05,3632,809,0,62,88,4591,,,,,,,,,
DAY,Feb-05,1569,518,0,235,340,2662,,,,,,,,,
DAY,Mar-05,1702,475,0,41,55,2273,,,,,,,,,
DAY,Apr-05,970,342,164,171,250,1897,,,,,,,,,
DAY,May-05,1091,315,0,59,93,1558,,,,,,,,,
DAY,Jun-05,2394,416,0,9,202,3021,,,,,,,,,
DAY,Jul-05,4628,563,19,11,22,5243,,,,,,,,,
DAY,Aug-05,2015,327,0,138,121,2601,,,,,,,,,
DAY,Sep-05,1329,115,2,243,137,1826,,,,,,,,,
DAY,Oct-05,868,269,27,147,217,1528,,,,,,,,,
DAY,Nov-05,1801,250,0,239,365,2655,,,,,,,,,
DAY,Dec-05,2650,637,0,172,445,3904,,,,,,,,,
DAY,Jan-06,1278,465,0,144,0,1887,,,,,,,,,
DAY,Feb-06,1649,317,0,74,25,2065,,,,,,,,,
DAY,Mar-06,1805,684,125,88,176,2878,,,,,,,,,
DAY,Apr-06,1020,745,0,99,47,1911,,,,,,,,,
DAY,May-06,1897,431,0,37,78,2443,,,,,,,,,
DAY,Jun-06,2691,1181,2,115,72,4061,,,,,,,,,
DAY,Jul-06,2019,1030,0,264,45,3358,,,,,,,,,
DAY,Aug-06,2282,705,36,52,25,3100,,,,,,,,,
DAY,Sep-06,1333,239,3,536,0,2111,,,,,,,,,
DAY,Oct-06,1674,403,0,827,99,3003,,,,,,,,,
DAY,Nov-06,977,570,0,294,36,1877,,,,,,,,,
DAY,Dec-06,927,604,0,302,199,2032,,,,,,,,,
DAY,Jan-07,2485,456,0,272,45,3258,,,,,,,,,
DAY,Feb-07,2280,664,0,200,113,3257,,,,,,,,,
DAY,Mar-07,1113,955,0,141,73,2282,,,,,,,,,
DAY,Apr-07,1280,484,16,3,107,1890,,,,,,,,,
DAY,May-07,2610,445,108,19,21,3203,,,,,,,,,
DAY,Jun-07,4067,471,1,119,135,4793,,,,,,,,,
DAY,Jul-07,2942,683,15,243,103,3986,,,,,,,,,
DAY,Aug-07,3343,441,0,294,113,4191,,,,,,,,,
DAY,Sep-07,1426,165,32,186,137,1946,,,,,,,,,
DAY,Oct-07,1257,314,0,256,0,1827,,,,,,,,,
DAY,Nov-07,817,534,126,174,0,1651,,,,,,,,,
DAY,Dec-07,3643,303,0,169,81,4196,,,,,,,,,
DAY,Jan-08,2237,351,0,76,63,2727,,,,,,,,,
DAY,Feb-08,2755,891,66,384,40,4136,,,,,,,,,
DAY,Mar-08,2253,546,573,295,25,3692,,,,,,,,,
DAY,Apr-08,1651,466,42,280,36,2475,,,,,,,,,
DAY,May-08,2154,586,5,13,78,2836,,,,,,,,,
DAY,Jun-08,2670,594,73,69,49,3455,,,,,,,,,
DAY,Jul-08,3437,359,0,126,50,3972,,,,,,,,,
DAY,Aug-08,1897,360,8,231,121,2617,,,,,,,,,
DAY,Sep-08,952,626,30,57,47,1712,,,,,,,,,
DAY,Oct-08,630,536,0,78,0,1244,,,,,,,,,
DAY,Nov-08,1683,1086,58,132,52,3011,,,,,,,,,
DAY,Dec-08,3380,1288,201,390,40,5299,,,,,,,,,
DAY,Jan-09,2256,1685,0,0,182,4123,,,,,,,,,
DAY,Feb-09,1142,541,26,0,0,1709,,,,,,,,,
DAY,Mar-09,2065,594,15,0,32,2706,,,,,,,,,
DAY,Apr-09,1107,1676,0,96,98,2977,,,,,,,,,
DAY,May-09,2103,652,0,50,131,2936,,,,,,,,,
DAY,Jun-09,2546,832,0,27,29,3434,,,,,,,,,
DAY,Jul-09,1875,337,0,46,41,2299,,,,,,,,,
DAY,Aug-09,2036,474,0,139,4,2653,,,,,,,,,
DAY,Sep-09,422,272,0,285,383,1362,,,,,,,,,
DAY,Oct-09,1111,463,0,185,140,1899,,,,,,,,,
DAY,Nov-09,246,128,134,0,0,508,,,,,,,,,
DAY,Dec-09,1439,423,0,216,168,2246,,,,,,,,,
DAY,Jan-10,886,579,157,0,87,1709,,,,,,,,,
DAY,Feb-10,1456,689,2,73,87,2307,,,,,,,,,
DAY,Mar-10,499,502,0,0,41,1042,,,,,,,,,
DAY,Apr-10,1060,141,0,7,0,1208,,,,,,,,,
DAY,May-10,1371,690,0,147,143,2351,,,,,,,,,
DAY,Jun-10,2723,894,52,39,127,3835,,,,,,,,,
DAY,Jul-10,2145,520,0,21,244,2930,,,,,,,,,
DAY,Aug-10,1504,449,0,18,72,2043,,,,,,,,,
DAY,Sep-10,729,596,0,228,14,1567,,,,,,,,,
DAY,Oct-10,293,300,29,98,80,800,,,,,,,,,
DAY,Nov-10,530,300,0,204,80,1114,,,,,,,,,
DAY,Dec-10,1844,694,0,218,98,2854,,,,,,,,,
DAY,Jan-11,1090,796,143,123,229,2381,,,,,,,,,
DAY,Feb-11,1237,499,0,249,35,2020,,,,,,,,,
DAY,Mar-11,1001,130,0,0,71,1202,,,,,,,,,
DAY,Apr-11,1127,494,0,44,188,1853,,,,,,,,,
DAY,May-11,2037,822,0,56,44,2959,,,,,,,,,
DAY,Jun-11,2365,369,44,198,129,3105,,,,,,,,,
DAY,Jul-11,2358,959,0,525,0,3842,,,,,,,,,
DAY,Aug-11,1880,348,46,212,49,2535,,,,,,,,,
DAY,Sep-11,594,240,11,73,99,1017,,,,,,,,,
DAY,Oct-11,233,375,0,0,137,745,,,,,,,,,
DAY,Nov-11,519,414,0,18,6,957,,,,,,,,,
DAY,Dec-11,576,487,8,21,0,1092,,,,,,,,,
DAY,Jan-12,613,822,0,350,145,1930,,,,,,,,,
DAY,Feb-12,438,336,0,0,25,799,,,,,,,,,
DAY,Mar-12,422,749,0,9,104,1284,,,,,,,,,
DAY,Apr-12,171,614,8,108,162,1063,,,,,,,,,
DAY,May-12,1404,238,0,168,197,2007,,,,,,,,,
DAY,Jun-12,825,386,0,0,252,1463,,,,,,,,,
DAY,Jul-12,2612,382,0,132,65,3191,,,,,,,,,
DAY,Aug-12,1617,466,5,115,3,2206,,,,,,,,,
DAY,Sep-12,847,1392,0,134,613,2986,,,,,,,,,
DAY,Oct-12,1617,549,71,324,392,2953,,,,,,,,,
DAY,Nov-12,465,632,0,0,89,1186,,,,,,,,,
DAY,Dec-12,823,972,0,261,93,2149,,,,,,,,,
DAY,Jan-13,2122,629,0,0,8,2759,,,,,,,,,
DAY,Feb-13,763,1776,0,0,293,2832,,,,,,,,,
DAY,Mar-13,1101,2683,0,576,33,4393,,,,,,,,,
DAY,Apr-13,874,1647,0,64,290,2875,,,,,,,,,
DAY,May-13,2155,356,7,35,66,2619,,,,,,,,,
DAY,Jun-13,2856,1357,20,0,0,4233,,,,,,,,,
DAY,Jul-13,2150,1405,45,198,37,3835,,,,,,,,,
DAY,Aug-13,1468,630,0,86,277,2461,,,,,,,,,
DAY,Sep-13,436,658,0,14,43,1151,,,,,,,,,
DAY,Oct-13,285,980,0,17,0,1282,,,,,,,,,
DAY,Nov-13,286,915,0,0,2,1203,,,,,,,,,
DAY,Dec-13,983,2296,0,0,25,3304,,,,,,,,,
DAY,Jan-14,1229,2203,0,0,104,3536,,,,,,,,,
DAY,Feb-14,1021,562,0,54,54,1691,,,,,,,,,
DAY,Mar-14,631,747,0,0,74,1452,,,,,,,,,
DAY,Apr-14,553,288,0,380,21,1242,,,,,,,,,
DAY,May-14,662,769,0,261,13,1705,,,,,,,,,
DAY,Jun-14,1279,808,0,67,0,2154,,,,,,,,,
DAY,Jul-14,1682,846,0,81,20,2629,,,,,,,,,
DAY,Aug-14,992,1284,0,213,304,2793,,,,,,,,,
DAY,Sep-14,560,953,0,55,0,1568,,,,,,,,,
DAY,Oct-14,157,1610,136,68,62,2033,,,,,,,,,
DAY,Nov-14,479,1159,0,14,40,1692,,,,,,,,,
DAY,Dec-14,261,1613,0,0,0,1874,,,,,,,,,
DAY,Jan-15,1061,1439,0,20,1,2521,,,,,,,,,
DAY,Feb-15,957,1012,0,0,116,2085,,,,,,,,,
DAY,Mar-15,392,967,0,0,271,1630,,,,,,,,,
DAY,Apr-15,147,685,0,0,0,832,,,,,,,,,
DAY,May-15,439,263,0,24,206,932,,,,,,,,,
DAY,Jun-15,1608,572,0,0,0,2180,,,,,,,,,
DAY,Jul-15,945,1030,0,3,0,1978,,,,,,,,,
DAY,Aug-15,134,902,161,0,5,1202,,,,,,,,,
DAY,Sep-15,344,315,0,0,44,703,,,,,,,,,
DAY,Oct-15,206,493,0,0,30,729,,,,,,,,,
DAY,Nov-15,341,683,0,8,0,1032,,,,,,,,,
DAY,Dec-15,679,801,0,10,129,1619,,,,,,,,,
DAY,Jan-16,434,797,0,26,92,1349,,,,,,,,,
DAY,Feb-16,170,470,0,0,52,692,,,,,,,,,
DAY,Mar-16,214,367,0,0,22,603,,,,,,,,,
DAY,Apr-16,80,292,0,0,0,372,,,,,,,,,
DAY,May-16,52,422,0,0,13,487,,,,,,,,,
DAY,Jun-16,368,410,0,0,0,778,,,,,,,,,
DAY,Jul-16,976,805,0,0,161,1942,,,,,,,,,
DAY,Aug-16,432,349,0,69,0,850,,,,,,,,,
DAY,Sep-16,114,502,0,0,0,616,,,,,,,,,
DAY,Oct-16,36,388,0,0,20,444,,,,,,,,,
DAY,Nov-16,353,153,0,0,0,506,,,,,,,,,
DAY,Dec-16,259,470,0,0,44,773,,,,,,,,,
DAY,Jan-17,34,408,0,0,0,442,,,,,,,,,
DAY,Feb-17,36,220,0,0,0,256,,,,,,,,,
DAY,Mar-17,211,333,0,0,0,544,,,,,,,,,
DAY,Apr-17,96,431,0,11,0,538,,,,,,,,,
DAY,May-17,298,406,0,0,0,704,,,,,,,,,
DAY,Jun-17,312,605,0,63,15,995,,,,,,,,,
DAY,Jul-17,293,292,9,0,73,667,,,,,,,,,
DAY,Aug-17,190,439,0,0,0,629,,,,,,,,,
DAY,Sep-17,121,262,0,0,26,409,,,,,,,,,
DAY,Oct-17,80,358,0,0,1,439,,,,,,,,,
DAY,Nov-17,173,539,0,60,0,772,,,,,,,,,
DAY,Dec-17,443,826,20,0,46,1335,,,,,,,,,
DAY,Jan-18,779,1982,0,0,170,2931,,,,,,,,,
DAY,Feb-18,1222,1161,0,85,215,2683,,,,,,,,,
DAY,Mar-18,385,1033,0,81,1048,2547,,,,,,,,,
DAY,Apr-18,731,1991,0,0,224,2946,,,,,,,,,
DAY,May-18,1885,1484,0,24,294,3687,,,,,,,,,
DAY,Jun-18,3084,2180,0,88,375,5727,,,,,,,,,
DAY,Jul-18,3057,1298,0,22,904,5281,,,,,,,,,
DAY,Aug-18,3529,1303,0,29,29,4890,,,,,,,,,
DAY,Sep-18,1266,1755,0,0,27,3048,,,,,,,,,
DAY,Oct-18,621,1407,0,0,370,2398,,,,,,,,,
DAY,Nov-18,903,1811,0,27,240,2981,,,,,,,,,
DBQ,Jun-03,297,26,0,0,0,323,,,,,,,,,
DBQ,Jul-03,610,17,0,0,0,627,,,,,,,,,
DBQ,Aug-03,161,4,0,16,26,207,,,,,,,,,
DBQ,Sep-03,107,38,0,22,37,204,,,,,,,,,
DBQ,Oct-03,42,5,0,107,41,195,,,,,,,,,
DBQ,Nov-03,228,19,0,76,211,534,,,,,,,,,
DBQ,Dec-03,420,14,0,85,118,637,,,,,,,,,
DBQ,Jan-04,557,121,0,0,0,678,,,,,,,,,
DBQ,Feb-04,285,99,0,11,0,395,,,,,,,,,
DBQ,Mar-04,439,43,2,0,46,530,,,,,,,,,
DBQ,Apr-04,263,54,0,27,27,371,,,,,,,,,
DBQ,May-04,835,38,6,0,32,911,,,,,,,,,
DBQ,Jun-04,206,26,13,0,70,315,,,,,,,,,
DBQ,Jul-04,391,71,0,0,0,462,,,,,,,,,
DBQ,Aug-04,139,48,0,0,32,219,,,,,,,,,
DBQ,Sep-04,52,45,14,0,0,111,,,,,,,,,
DBQ,Oct-04,246,50,0,0,0,296,,,,,,,,,
DBQ,Nov-04,115,94,0,14,0,223,,,,,,,,,
DBQ,Dec-04,148,87,0,15,19,269,,,,,,,,,
DBQ,Jan-05,355,57,0,17,0,429,,,,,,,,,
DBQ,Feb-05,275,36,0,19,0,330,,,,,,,,,
DBQ,Mar-05,245,23,0,0,34,302,,,,,,,,,
DBQ,Apr-05,13,2,0,0,18,33,,,,,,,,,
DBQ,May-05,200,44,0,12,16,272,,,,,,,,,
DBQ,Jun-05,352,279,0,0,15,646,,,,,,,,,
DBQ,Jul-05,979,0,0,19,0,998,,,,,,,,,
DBQ,Aug-05,62,16,0,0,23,101,,,,,,,,,
DBQ,Sep-05,298,34,0,17,0,349,,,,,,,,,
DBQ,Oct-05,165,17,0,3,0,185,,,,,,,,,
DBQ,Nov-05,155,32,0,23,73,283,,,,,,,,,
DBQ,Dec-05,448,48,0,1,0,497,,,,,,,,,
DBQ,Jan-06,210,23,9,10,1,253,,,,,,,,,
DBQ,Feb-06,121,0,0,21,0,142,,,,,,,,,
DBQ,Mar-06,464,16,0,1,1,482,,,,,,,,,
DBQ,Apr-06,125,40,0,26,0,191,,,,,,,,,
DBQ,May-06,344,64,0,0,106,514,,,,,,,,,
DBQ,Jun-06,303,58,0,5,1,367,,,,,,,,,
DBQ,Jul-06,480,47,0,5,0,532,,,,,,,,,
DBQ,Aug-06,223,9,0,40,0,272,,,,,,,,,
DBQ,Sep-06,318,119,0,3,0,440,,,,,,,,,
DBQ,Oct-06,309,56,0,64,0,429,,,,,,,,,
DBQ,Nov-06,97,0,0,6,6,109,,,,,,,,,
DBQ,Dec-06,118,20,0,30,36,204,,,,,,,,,
DBQ,Jan-07,489,18,0,30,0,537,,,,,,,,,
DBQ,Feb-07,261,28,2,66,0,357,,,,,,,,,
DBQ,Mar-07,155,7,0,0,1,163,,,,,,,,,
DBQ,Apr-07,74,8,0,0,37,119,,,,,,,,,
DBQ,May-07,101,37,0,0,0,138,,,,,,,,,
DBQ,Jun-07,305,33,0,37,0,375,,,,,,,,,
DBQ,Jul-07,331,8,0,6,0,345,,,,,,,,,
DBQ,Aug-07,417,17,0,11,0,445,,,,,,,,,
DBQ,Sep-07,243,25,0,4,12,284,,,,,,,,,
DBQ,Oct-07,154,18,0,7,0,179,,,,,,,,,
DBQ,Nov-07,133,2,0,6,0,141,,,,,,,,,
DBQ,Dec-07,506,35,0,0,0,541,,,,,,,,,
DBQ,Jan-08,569,20,0,63,0,652,,,,,,,,,
DBQ,Feb-08,304,107,0,3,12,426,,,,,,,,,
DBQ,Mar-08,251,44,7,45,0,347,,,,,,,,,
DBQ,Apr-08,359,53,0,31,0,443,,,,,,,,,
DBQ,May-08,104,37,20,52,0,213,,,,,,,,,
DBQ,Jun-08,757,58,0,0,6,821,,,,,,,,,
DBQ,Jul-08,310,12,0,54,0,376,,,,,,,,,
DBQ,Aug-08,72,31,45,0,0,148,,,,,,,,,
DBQ,Sep-08,95,19,0,28,34,176,,,,,,,,,
DBQ,Oct-08,90,0,0,24,0,114,,,,,,,,,
DBQ,Nov-08,208,53,0,0,0,261,,,,,,,,,
DBQ,Dec-08,490,60,0,44,0,594,,,,,,,,,
DBQ,Jan-09,347,60,0,0,0,407,,,,,,,,,
DBQ,Feb-09,188,0,0,163,0,351,,,,,,,,,
DBQ,Mar-09,119,24,0,0,0,143,,,,,,,,,
DBQ,Apr-09,111,13,0,0,0,124,,,,,,,,,
DBQ,May-09,58,9,0,0,0,67,,,,,,,,,
DBQ,Jun-09,226,60,0,0,0,286,,,,,,,,,
DBQ,Jul-09,24,5,0,0,0,29,,,,,,,,,
DBQ,Aug-09,58,12,0,0,0,70,,,,,,,,,
DBQ,Sep-09,26,0,0,0,0,26,,,,,,,,,
DBQ,Oct-09,231,0,0,27,42,300,,,,,,,,,
DBQ,Nov-09,0,46,0,0,0,46,,,,,,,,,
DBQ,Dec-09,215,36,0,0,0,251,,,,,,,,,
DBQ,Jan-10,206,0,0,0,0,206,,,,,,,,,
DBQ,Feb-10,360,67,0,0,0,427,,,,,,,,,
DBQ,Mar-10,136,13,0,0,0,149,,,,,,,,,
DBQ,Apr-10,207,0,0,0,0,207,,,,,,,,,
DBQ,May-10,147,89,0,0,0,236,,,,,,,,,
DBQ,Jun-10,520,66,0,0,0,586,,,,,,,,,
DBQ,Jul-10,165,36,0,19,0,220,,,,,,,,,
DBQ,Aug-10,91,21,0,0,0,112,,,,,,,,,
DBQ,Sep-10,21,66,0,0,0,87,,,,,,,,,
DBQ,Oct-10,93,0,0,0,0,93,,,,,,,,,
DBQ,Nov-10,11,0,0,20,0,31,,,,,,,,,
DBQ,Dec-10,38,0,0,0,0,38,,,,,,,,,
DBQ,Jan-11,65,14,0,0,0,79,,,,,,,,,
DBQ,Feb-11,72,11,0,0,0,83,,,,,,,,,
DBQ,Mar-11,7,0,0,0,0,7,,,,,,,,,
DBQ,Apr-11,92,10,0,0,2,104,,,,,,,,,
DBQ,May-11,90,135,0,0,0,225,,,,,,,,,
DBQ,Jun-11,0,54,0,0,0,54,,,,,,,,,
DBQ,Jul-11,124,0,0,0,0,124,,,,,,,,,
DBQ,Aug-11,184,0,0,0,0,184,,,,,,,,,
DBQ,Sep-11,0,7,0,0,19,26,,,,,,,,,
DBQ,Oct-11,0,9,0,0,0,9,,,,,,,,,
DBQ,Nov-11,18,23,0,0,0,41,,,,,,,,,
DBQ,Dec-11,2,0,0,0,0,2,,,,,,,,,
DBQ,Jan-12,0,1,0,0,0,1,,,,,,,,,
DBQ,Feb-12,23,34,0,0,0,57,,,,,,,,,
DBQ,Mar-12,6,53,0,0,29,88,,,,,,,,,
DBQ,Apr-12,0,0,0,0,0,0,,,,,,,,,
DBQ,May-12,0,0,0,0,0,0,,,,,,,,,
DBQ,Jun-12,0,0,0,0,0,0,,,,,,,,,
DBQ,Aug-13,14,0,0,0,0,14,,,,,,,,,
DBQ,Sep-13,3,0,0,0,0,3,,,,,,,,,
DBQ,Oct-13,23,0,0,0,0,23,,,,,,,,,
DBQ,Nov-13,17,28,0,0,0,45,,,,,,,,,
DBQ,Jan-14,221,178,0,0,0,399,,,,,,,,,
DBQ,Feb-14,59,48,0,194,0,301,,,,,,,,,
DBQ,Mar-14,73,91,0,3,0,167,,,,,,,,,
DBQ,Apr-14,107,108,0,20,0,235,,,,,,,,,
DBQ,May-14,156,68,0,0,12,236,,,,,,,,,
DBQ,Jun-14,268,154,0,0,0,422,,,,,,,,,
DBQ,Jul-14,62,49,0,0,0,111,,,,,,,,,
DBQ,Aug-14,206,129,0,0,97,432,,,,,,,,,
DBQ,Sep-14,15,389,0,0,0,404,,,,,,,,,
DBQ,Oct-14,46,555,91,0,46,738,,,,,,,,,
DBQ,Nov-14,0,116,0,57,0,173,,,,,,,,,
DBQ,Dec-14,0,142,0,0,0,142,,,,,,,,,
DBQ,Jan-15,224,310,0,1,6,541,,,,,,,,,
DBQ,Feb-15,127,323,0,0,60,510,,,,,,,,,
DBQ,Mar-15,45,77,0,0,0,122,,,,,,,,,
DBQ,Apr-15,55,148,0,0,0,203,,,,,,,,,
DBQ,May-15,0,11,0,0,0,11,,,,,,,,,
DBQ,Jun-15,241,62,0,0,0,303,,,,,,,,,
DBQ,Jul-15,227,51,0,0,0,278,,,,,,,,,
DBQ,Aug-15,0,138,0,0,0,138,,,,,,,,,
DBQ,Sep-15,39,108,0,0,0,147,,,,,,,,,
DBQ,Oct-15,4,5,0,0,0,9,,,,,,,,,
DBQ,Nov-15,41,16,0,0,0,57,,,,,,,,,
DBQ,Dec-15,58,34,0,0,0,92,,,,,,,,,
DBQ,Jan-18,81,146,0,0,35,262,,,,,,,,,
DBQ,Feb-18,216,119,0,0,16,351,,,,,,,,,
DBQ,Mar-18,15,32,0,0,15,62,,,,,,,,,
DBQ,Apr-18,24,127,0,0,19,170,,,,,,,,,
DBQ,May-18,166,61,0,0,0,227,,,,,,,,,
DBQ,Jun-18,233,308,0,0,0,541,,,,,,,,,
DBQ,Jul-18,185,107,0,0,31,323,,,,,,,,,
DBQ,Aug-18,347,165,0,0,0,512,,,,,,,,,
DBQ,Sep-18,85,164,0,0,5,254,,,,,,,,,
DBQ,Oct-18,67,215,0,0,0,282,,,,,,,,,
DBQ,Nov-18,0,55,0,0,0,55,,,,,,,,,
DCA,Jun-03,19083,871,415,240,390,20999,,,,,,,,,
DCA,Jul-03,23992,966,62,569,308,25897,,,,,,,,,
DCA,Aug-03,40441,742,31,355,784,42353,,,,,,,,,
DCA,Sep-03,13066,1703,3,1149,1850,17771,,,,,,,,,
DCA,Oct-03,8844,1803,125,538,571,11881,,,,,,,,,
DCA,Nov-03,8062,1869,46,377,1945,12299,,,,,,,,,
DCA,Dec-03,9053,3247,92,1031,1630,15053,,,,,,,,,
DCA,Jan-04,11361,3758,135,668,416,16338,,,,,,,,,
